NAME,GEO_ID,C17002_002E,C17002_003E,C17002_004E,C17002_005E,C17002_006E,C17002_007E,C17002_008E,state,county,tract,block group
"Block Group 1, Census Tract 4804.02, Fairfax County, Virginia",510594804021,0,19,0,0,0,28,1945,51,59,480402,1
"Block Group 1, Census Tract 4805.01, Fairfax County, Virginia",510594805011,0,0,0,0,21,0,735,51,59,480501,1
"Block Group 1, Census Tract 4805.02, Fairfax County, Virginia",510594805021,70,30,29,0,16,0,3019,51,59,480502,1
"Block Group 3, Census Tract 202, Tazewell County, Virginia",511850202003,12,63,41,328,316,83,393,51,185,20200,3
"Block Group 2, Census Tract 203.01, Tazewell County, Virginia",511850203012,12,51,0,236,0,182,392,51,185,20301,2
"Block Group 2, Census Tract 203.02, Tazewell County, Virginia",511850203022,0,25,108,0,22,0,274,51,185,20302,2
"Block Group 1, Census Tract 204, Tazewell County, Virginia",511850204001,12,182,67,31,51,0,459,51,185,20400,1
"Block Group 4, Census Tract 204, Tazewell County, Virginia",511850204004,132,177,105,169,68,38,637,51,185,20400,4
"Block Group 3, Census Tract 205, Tazewell County, Virginia",511850205003,62,10,1,52,27,10,516,51,185,20500,3
"Block Group 3, Census Tract 206, Tazewell County, Virginia",511850206003,170,22,39,10,96,31,1362,51,185,20600,3
"Block Group 2, Census Tract 207, Tazewell County, Virginia",511850207002,206,168,0,16,41,264,944,51,185,20700,2
"Block Group 2, Census Tract 208, Tazewell County, Virginia",511850208002,91,114,54,43,40,9,431,51,185,20800,2
"Block Group 2, Census Tract 201.02, Warren County, Virginia",511870201022,0,26,15,16,169,0,993,51,187,20102,2
"Block Group 1, Census Tract 203, Warren County, Virginia",511870203001,377,82,0,0,14,0,667,51,187,20300,1
"Block Group 4, Census Tract 203, Warren County, Virginia",511870203004,87,34,13,20,30,16,1398,51,187,20300,4
"Block Group 2, Census Tract 204, Warren County, Virginia",511870204002,32,87,29,57,90,80,332,51,187,20400,2
"Block Group 5, Census Tract 204, Warren County, Virginia",511870204005,209,81,0,23,20,20,442,51,187,20400,5
"Block Group 3, Census Tract 205, Warren County, Virginia",511870205003,116,221,58,127,163,21,500,51,187,20500,3
"Block Group 2, Census Tract 206.01, Warren County, Virginia",511870206012,49,172,212,66,119,20,2727,51,187,20601,2
"Block Group 1, Census Tract 206.02, Warren County, Virginia",511870206021,7,16,165,72,22,111,1057,51,187,20602,1
"Block Group 2, Census Tract 207, Warren County, Virginia",511870207002,15,53,0,44,59,0,950,51,187,20700,2
"Block Group 3, Census Tract 101.01, Washington County, Virginia",511910101013,15,32,0,15,34,112,671,51,191,10101,3
"Block Group 1, Census Tract 102, Washington County, Virginia",511910102001,76,213,11,28,92,64,1477,51,191,10200,1
"Block Group 4, Census Tract 102, Washington County, Virginia",511910102004,86,212,0,14,223,50,1098,51,191,10200,4
"Block Group 1, Census Tract 103.02, Washington County, Virginia",511910103021,19,111,31,0,10,93,837,51,191,10302,1
"Block Group 2, Census Tract 104.01, Washington County, Virginia",511910104012,0,10,11,27,23,20,1304,51,191,10401,2
"Block Group 2, Census Tract 105.01, Washington County, Virginia",511910105012,117,86,60,18,123,0,1043,51,191,10501,2
"Block Group 2, Census Tract 105.02, Washington County, Virginia",511910105022,88,469,49,133,63,8,303,51,191,10502,2
"Block Group 3, Census Tract 109, Washington County, Virginia",511910109003,191,127,94,26,80,71,376,51,191,10900,3
"Block Group 3, Census Tract 110, Washington County, Virginia",511910110003,19,95,63,51,33,157,980,51,191,11000,3
"Block Group 1, Census Tract 101.02, Westmoreland County, Virginia",511930101021,59,9,14,61,41,0,268,51,193,10102,1
"Block Group 4, Census Tract 101.02, Westmoreland County, Virginia",511930101024,40,149,0,0,69,0,447,51,193,10102,4
"Block Group 3, Census Tract 102, Westmoreland County, Virginia",511930102003,65,13,0,0,113,0,970,51,193,10200,3
"Block Group 3, Census Tract 103, Westmoreland County, Virginia",511930103003,67,98,62,38,29,1,501,51,193,10300,3
"Block Group 1, Census Tract 104.02, Westmoreland County, Virginia",511930104021,308,50,34,158,81,0,638,51,193,10402,1
"Block Group 1, Census Tract 9307, Wise County, Virginia",511959307001,142,274,75,172,543,26,517,51,195,930700,1
"Block Group 1, Census Tract 9308, Wise County, Virginia",511959308001,72,126,140,18,184,30,662,51,195,930800,1
"Block Group 2, Census Tract 9309, Wise County, Virginia",511959309002,110,311,122,131,125,93,1004,51,195,930900,2
"Block Group 1, Census Tract 9311, Wise County, Virginia",511959311001,296,343,115,54,111,19,379,51,195,931100,1
"Block Group 1, Census Tract 9312, Wise County, Virginia",511959312001,18,398,131,47,0,47,932,51,195,931200,1
"Block Group 4, Census Tract 9312, Wise County, Virginia",511959312004,16,91,0,170,14,0,222,51,195,931200,4
"Block Group 2, Census Tract 9313, Wise County, Virginia",511959313002,347,122,213,169,56,93,765,51,195,931300,2
"Block Group 3, Census Tract 9314, Wise County, Virginia",511959314003,187,61,177,21,72,36,1347,51,195,931400,3
"Block Group 3, Census Tract 9315, Wise County, Virginia",511959315003,297,212,29,103,140,56,679,51,195,931500,3
"Block Group 1, Census Tract 4805.03, Fairfax County, Virginia",510594805031,0,0,0,17,0,0,1253,51,59,480503,1
"Block Group 1, Census Tract 4809.02, Fairfax County, Virginia",510594809021,16,0,34,147,227,62,2245,51,59,480902,1
"Block Group 2, Census Tract 4809.03, Fairfax County, Virginia",510594809032,19,0,329,0,45,29,1061,51,59,480903,2
"Block Group 2, Census Tract 4810, Fairfax County, Virginia",510594810002,236,267,19,0,346,247,3480,51,59,481000,2
"Block Group 1, Census Tract 4811.02, Fairfax County, Virginia",510594811021,11,93,13,254,0,6,2856,51,59,481102,1
"Block Group 2, Census Tract 4811.03, Fairfax County, Virginia",510594811032,0,68,168,129,160,68,865,51,59,481103,2
"Block Group 3, Census Tract 4811.04, Fairfax County, Virginia",510594811043,35,7,0,0,12,0,388,51,59,481104,3
"Block Group 3, Census Tract 4811.05, Fairfax County, Virginia",510594811053,5,0,0,0,12,35,1345,51,59,481105,3
"Block Group 3, Census Tract 4811.06, Fairfax County, Virginia",510594811063,91,11,0,0,10,14,2164,51,59,481106,3
"Block Group 2, Census Tract 4812.02, Fairfax County, Virginia",510594812022,35,267,0,18,252,0,832,51,59,481202,2
"Block Group 2, Census Tract 4814, Fairfax County, Virginia",510594814002,39,4,0,0,0,65,1989,51,59,481400,2
"Block Group 1, Census Tract 4815, Fairfax County, Virginia",510594815001,14,12,3,0,168,9,2018,51,59,481500,1
"Block Group 1, Census Tract 4817.01, Fairfax County, Virginia",510594817011,14,0,0,11,10,69,1812,51,59,481701,1
"Block Group 1, Census Tract 4817.02, Fairfax County, Virginia",510594817021,26,41,0,0,10,44,1611,51,59,481702,1
"Block Group 1, Census Tract 4819, Fairfax County, Virginia",510594819001,243,65,0,0,111,14,1795,51,59,481900,1
"Block Group 3, Census Tract 4819, Fairfax County, Virginia",510594819003,51,17,0,0,0,0,2209,51,59,481900,3
"Block Group 3, Census Tract 4822.05, Fairfax County, Virginia",510594822053,2,0,0,0,0,0,226,51,59,482205,3
"Block Group 2, Census Tract 4823.01, Fairfax County, Virginia",510594823012,0,112,0,0,0,0,256,51,59,482301,2
"Block Group 2, Census Tract 4823.02, Fairfax County, Virginia",510594823022,155,29,113,435,86,45,1421,51,59,482302,2
"Block Group 3, Census Tract 4823.03, Fairfax County, Virginia",510594823033,34,24,26,0,20,57,1087,51,59,482303,3
"Block Group 2, Census Tract 4825.02, Fairfax County, Virginia",510594825022,22,0,24,0,17,9,1825,51,59,482502,2
"Block Group 3, Census Tract 4825.03, Fairfax County, Virginia",510594825033,103,52,15,0,6,7,1695,51,59,482503,3
"Block Group 3, Census Tract 4825.04, Fairfax County, Virginia",510594825043,18,33,0,0,0,0,1508,51,59,482504,3
"Block Group 1, Census Tract 4825.06, Fairfax County, Virginia",510594825061,0,0,0,0,25,0,532,51,59,482506,1
"Block Group 2, Census Tract 4825.07, Fairfax County, Virginia",510594825072,33,33,46,0,0,0,2247,51,59,482507,2
"Block Group 1, Census Tract 4826.01, Fairfax County, Virginia",510594826011,0,0,0,0,0,0,1805,51,59,482601,1
"Block Group 1, Census Tract 4826.03, Fairfax County, Virginia",510594826031,25,6,0,0,39,0,1643,51,59,482603,1
"Block Group 2, Census Tract 4826.04, Fairfax County, Virginia",510594826042,19,14,0,0,0,0,1891,51,59,482604,2
"Block Group 3, Census Tract 4901.01, Fairfax County, Virginia",510594901013,2,0,8,46,36,0,2200,51,59,490101,3
"Block Group 1, Census Tract 4901.05, Fairfax County, Virginia",510594901051,70,61,6,8,0,0,1148,51,59,490105,1
"Block Group 1, Census Tract 4905.01, Fairfax County, Virginia",510594905011,53,35,30,111,40,26,947,51,59,490501,1
"Block Group 4, Census Tract 4912.01, Fairfax County, Virginia",510594912014,0,0,0,0,0,0,598,51,59,491201,4
"Block Group 2, Census Tract 4913.01, Fairfax County, Virginia",510594913012,11,201,308,0,0,10,2367,51,59,491301,2
"Block Group 1, Census Tract 4913.02, Fairfax County, Virginia",510594913021,102,9,102,43,52,0,1736,51,59,491302,1
"Block Group 2, Census Tract 4913.03, Fairfax County, Virginia",510594913032,146,400,46,9,35,157,1934,51,59,491303,2
"Block Group 3, Census Tract 4914.01, Fairfax County, Virginia",510594914013,0,13,0,0,0,0,658,51,59,491401,3
"Block Group 2, Census Tract 4914.02, Fairfax County, Virginia",510594914022,0,166,23,32,93,0,1473,51,59,491402,2
"Block Group 1, Census Tract 4914.04, Fairfax County, Virginia",510594914041,12,11,0,0,9,0,1281,51,59,491404,1
"Block Group 1, Census Tract 4914.05, Fairfax County, Virginia",510594914051,1,14,1,0,0,6,2478,51,59,491405,1
"Block Group 3, Census Tract 4915.01, Fairfax County, Virginia",510594915013,0,0,0,0,0,0,1853,51,59,491501,3
"Block Group 3, Census Tract 4915.02, Fairfax County, Virginia",510594915023,26,0,63,0,54,0,1505,51,59,491502,3
"Block Group 1, Census Tract 503.01, Wythe County, Virginia",511970503011,18,185,85,56,54,50,1043,51,197,50301,1
"Block Group 4, Census Tract 503.01, Wythe County, Virginia",511970503014,0,0,59,0,31,0,568,51,197,50301,4
"Block Group 1, Census Tract 503.02, Wythe County, Virginia",511970503021,132,126,20,205,187,12,1723,51,197,50302,1
"Block Group 2, Census Tract 504.01, Wythe County, Virginia",511970504012,101,49,67,197,48,131,929,51,197,50401,2
"Block Group 2, Census Tract 504.02, Wythe County, Virginia",511970504022,0,30,0,107,106,0,226,51,197,50402,2
"Block Group 1, Census Tract 502.03, York County, Virginia",511990502031,180,13,60,51,101,0,1768,51,199,50203,1
"Block Group 1, Census Tract 502.05, York County, Virginia",511990502051,0,0,0,33,7,0,712,51,199,50205,1
"Block Group 1, Census Tract 502.06, York County, Virginia",511990502061,0,0,0,0,0,0,2069,51,199,50206,1
"Block Group 4, Census Tract 502.06, York County, Virginia",511990502064,10,0,0,0,0,0,1354,51,199,50206,4
"Block Group 3, Census Tract 502.07, York County, Virginia",511990502073,0,0,0,0,306,0,1266,51,199,50207,3
"Block Group 1, Census Tract 503.03, York County, Virginia",511990503031,21,57,164,93,0,122,2178,51,199,50303,1
"Block Group 1, Census Tract 503.04, York County, Virginia",511990503041,54,0,37,0,21,0,1253,51,199,50304,1
"Block Group 3, Census Tract 503.04, York County, Virginia",511990503043,9,21,0,18,0,97,2126,51,199,50304,3
"Block Group 2, Census Tract 503.06, York County, Virginia",511990503062,0,28,0,0,62,0,701,51,199,50306,2
"Block Group 2, Census Tract 504.01, York County, Virginia",511990504012,6,0,0,4,32,0,1185,51,199,50401,2
"Block Group 3, Census Tract 504.02, York County, Virginia",511990504023,62,58,0,0,0,0,606,51,199,50402,3
"Block Group 2, Census Tract 2001.04, Alexandria city, Virginia",515102001042,66,10,0,0,0,0,366,51,510,200104,2
"Block Group 2, Census Tract 2001.05, Alexandria city, Virginia",515102001052,118,46,0,281,138,190,2931,51,510,200105,2
"Block Group 3, Census Tract 2001.06, Alexandria city, Virginia",515102001063,0,189,9,0,113,0,123,51,510,200106,3
"Block Group 1, Census Tract 2001.09, Alexandria city, Virginia",515102001091,10,0,0,0,0,0,1102,51,510,200109,1
"Block Group 1, Census Tract 2001.10, Alexandria city, Virginia",515102001101,15,86,36,10,103,0,940,51,510,200110,1
"Block Group 2, Census Tract 2001.11, Alexandria city, Virginia",515102001112,203,27,53,88,56,0,1503,51,510,200111,2
"Block Group 2, Census Tract 2002.01, Alexandria city, Virginia",515102002012,34,0,0,0,0,17,1155,51,510,200201,2
"Block Group 2, Census Tract 2002.02, Alexandria city, Virginia",515102002022,0,13,4,0,0,0,687,51,510,200202,2
"Block Group 1, Census Tract 2003.02, Alexandria city, Virginia",515102003021,19,3,31,0,0,2,2327,51,510,200302,1
"Block Group 1, Census Tract 2003.04, Alexandria city, Virginia",515102003041,521,311,0,17,0,0,987,51,510,200304,1
"Block Group 1, Census Tract 2003.05, Alexandria city, Virginia",515102003051,0,0,137,0,24,0,1117,51,510,200305,1
"Block Group 1, Census Tract 2004.04, Alexandria city, Virginia",515102004041,0,27,0,0,0,75,2144,51,510,200404,1
"Block Group 2, Census Tract 2004.06, Alexandria city, Virginia",515102004062,29,150,195,0,266,0,709,51,510,200406,2
"Block Group 1, Census Tract 2004.07, Alexandria city, Virginia",515102004071,17,0,0,0,0,13,762,51,510,200407,1
"Block Group 1, Census Tract 2004.08, Alexandria city, Virginia",515102004081,392,456,169,0,51,72,798,51,510,200408,1
"Block Group 2, Census Tract 2007.03, Alexandria city, Virginia",515102007032,102,82,71,26,0,29,718,51,510,200703,2
"Block Group 1, Census Tract 2007.04, Alexandria city, Virginia",515102007041,0,0,0,0,21,0,863,51,510,200704,1
"Block Group 1, Census Tract 2007.05, Alexandria city, Virginia",515102007051,0,0,0,0,0,0,844,51,510,200705,1
"Block Group 1, Census Tract 2008.01, Alexandria city, Virginia",515102008011,4,93,6,61,40,58,1603,51,510,200801,1
"Block Group 2, Census Tract 2008.02, Alexandria city, Virginia",515102008022,79,0,87,42,109,40,627,51,510,200802,2
"Block Group 2, Census Tract 2009, Alexandria city, Virginia",515102009002,31,0,0,0,8,0,1215,51,510,200900,2
"Block Group 1, Census Tract 2010, Alexandria city, Virginia",515102010001,0,15,3,17,21,0,1231,51,510,201000,1
"Block Group 1, Census Tract 2011, Alexandria city, Virginia",515102011001,188,0,80,243,39,6,475,51,510,201100,1
"Block Group 1, Census Tract 2012.02, Alexandria city, Virginia",515102012021,14,1,1,0,0,9,630,51,510,201202,1
"Block Group 4, Census Tract 2012.02, Alexandria city, Virginia",515102012024,0,34,0,9,0,0,1142,51,510,201202,4
"Block Group 3, Census Tract 4916.01, Fairfax County, Virginia",510594916013,0,18,0,0,0,49,1589,51,59,491601,3
"Block Group 1, Census Tract 4917.01, Fairfax County, Virginia",510594917011,46,25,0,0,19,0,639,51,59,491701,1
"Block Group 1, Census Tract 4917.03, Fairfax County, Virginia",510594917031,128,68,0,106,61,0,2367,51,59,491703,1
"Block Group 1, Census Tract 4917.04, Fairfax County, Virginia",510594917041,132,0,23,73,92,0,707,51,59,491704,1
"Block Group 1, Census Tract 4917.05, Fairfax County, Virginia",510594917051,89,25,92,0,9,0,2994,51,59,491705,1
"Block Group 2, Census Tract 4921, Fairfax County, Virginia",510594921002,0,0,0,27,37,0,1649,51,59,492100,2
"Block Group 1, Census Tract 4922.01, Fairfax County, Virginia",510594922011,55,0,0,0,15,0,2053,51,59,492201,1
"Block Group 2, Census Tract 4922.02, Fairfax County, Virginia",510594922022,12,0,0,0,0,116,3462,51,59,492202,2
"Block Group 2, Census Tract 4922.03, Fairfax County, Virginia",510594922032,0,0,0,0,0,0,1263,51,59,492203,2
"Block Group 2, Census Tract 4923, Fairfax County, Virginia",510594923002,6,0,0,0,7,14,1504,51,59,492300,2
"Block Group 1, Census Tract 4925, Fairfax County, Virginia",510594925001,39,45,0,0,5,11,1900,51,59,492500,1
"Block Group 1, Census Tract 9802, Fairfax County, Virginia",510599802001,0,0,0,0,0,0,0,51,59,980200,1
"Block Group 2, Census Tract 9301.01, Fauquier County, Virginia",510619301012,56,495,154,0,92,0,2139,51,61,930101,2
"Block Group 1, Census Tract 9302.03, Fauquier County, Virginia",510619302031,14,22,0,0,67,7,623,51,61,930203,1
"Block Group 2, Census Tract 9302.04, Fauquier County, Virginia",510619302042,0,172,0,4,0,93,1021,51,61,930204,2
"Block Group 1, Census Tract 9302.06, Fauquier County, Virginia",510619302061,4,22,10,12,0,108,1207,51,61,930206,1
"Block Group 1, Census Tract 9303.03, Fauquier County, Virginia",510619303031,8,16,0,1,11,0,1459,51,61,930303,1
"Block Group 1, Census Tract 9303.04, Fauquier County, Virginia",510619303041,42,27,0,48,53,0,2243,51,61,930304,1
"Block Group 3, Census Tract 9303.05, Fauquier County, Virginia",510619303053,50,94,0,75,50,0,900,51,61,930305,3
"Block Group 2, Census Tract 9304.01, Fauquier County, Virginia",510619304012,0,12,15,0,7,20,2656,51,61,930401,2
"Block Group 2, Census Tract 9307.06, Fauquier County, Virginia",510619307062,48,69,36,203,86,94,2146,51,61,930706,2
"Block Group 2, Census Tract 9307.07, Fauquier County, Virginia",510619307072,8,42,8,52,0,25,776,51,61,930707,2
"Block Group 3, Census Tract 9201.02, Floyd County, Virginia",510639201023,48,45,0,42,119,11,704,51,63,920102,3
"Block Group 3, Census Tract 9201.03, Floyd County, Virginia",510639201033,24,0,35,12,199,0,936,51,63,920103,3
"Block Group 1, Census Tract 9202.01, Floyd County, Virginia",510639202011,190,26,54,120,141,51,801,51,63,920201,1
"Block Group 2, Census Tract 9202.02, Floyd County, Virginia",510639202022,137,80,58,124,21,34,643,51,63,920202,2
"Block Group 3, Census Tract 201.01, Fluvanna County, Virginia",510650201013,5,0,0,0,40,10,525,51,65,20101,3
"Block Group 2, Census Tract 201.03, Fluvanna County, Virginia",510650201032,25,105,31,7,0,15,620,51,65,20103,2
"Block Group 3, Census Tract 201.04, Fluvanna County, Virginia",510650201043,11,83,46,0,73,0,1874,51,65,20104,3
"Block Group 3, Census Tract 202, Fluvanna County, Virginia",510650202003,84,62,0,0,37,0,1706,51,65,20200,3
"Block Group 2, Census Tract 203, Fluvanna County, Virginia",510650203002,17,96,51,118,163,0,2052,51,65,20300,2
"Block Group 2, Census Tract 201.02, Franklin County, Virginia",510670201022,25,113,0,23,188,27,876,51,67,20102,2
"Block Group 2, Census Tract 201.03, Franklin County, Virginia",510670201032,0,17,43,162,30,51,799,51,67,20103,2
"Block Group 3, Census Tract 201.04, Franklin County, Virginia",510670201043,0,0,101,62,0,0,606,51,67,20104,3
"Block Group 2, Census Tract 202, Franklin County, Virginia",510670202002,22,72,62,14,443,0,657,51,67,20200,2
"Block Group 2, Census Tract 206, Franklin County, Virginia",510670206002,92,0,82,21,36,17,784,51,67,20600,2
"Block Group 1, Census Tract 207.01, Franklin County, Virginia",510670207011,110,472,0,27,49,141,929,51,67,20701,1
"Block Group 2, Census Tract 207.02, Franklin County, Virginia",510670207022,69,101,153,43,22,60,325,51,67,20702,2
"Block Group 2, Census Tract 208.01, Franklin County, Virginia",510670208012,92,53,44,127,65,385,653,51,67,20801,2
"Block Group 2, Census Tract 208.02, Franklin County, Virginia",510670208022,98,127,26,35,54,203,1608,51,67,20802,2
"Block Group 1, Census Tract 209.02, Franklin County, Virginia",510670209021,96,17,26,45,40,55,503,51,67,20902,1
"Block Group 1, Census Tract 2012.05, Alexandria city, Virginia",515102012051,153,182,0,0,0,0,865,51,510,201205,1
"Block Group 2, Census Tract 2012.06, Alexandria city, Virginia",515102012062,0,116,159,0,0,32,280,51,510,201206,2
"Block Group 2, Census Tract 2013, Alexandria city, Virginia",515102013002,10,21,5,0,21,0,792,51,510,201300,2
"Block Group 4, Census Tract 2013, Alexandria city, Virginia",515102013004,40,40,15,0,0,6,1171,51,510,201300,4
"Block Group 3, Census Tract 2014, Alexandria city, Virginia",515102014003,0,7,36,129,0,0,798,51,510,201400,3
"Block Group 2, Census Tract 2018.04, Alexandria city, Virginia",515102018042,9,27,0,0,11,0,832,51,510,201804,2
"Block Group 2, Census Tract 2018.05, Alexandria city, Virginia",515102018052,72,131,107,17,64,20,486,51,510,201805,2
"Block Group 1, Census Tract 2019, Alexandria city, Virginia",515102019001,0,10,38,34,6,0,551,51,510,201900,1
"Block Group 2, Census Tract 2020.01, Alexandria city, Virginia",515102020012,19,0,0,0,49,0,946,51,510,202001,2
"Block Group 2, Census Tract 2020.02, Alexandria city, Virginia",515102020022,22,14,0,19,7,4,810,51,510,202002,2
"Block Group 2, Census Tract 201, Bristol city, Virginia",515200201002,37,46,42,33,138,0,77,51,520,20100,2
"Block Group 2, Census Tract 202.01, Bristol city, Virginia",515200202012,114,49,44,0,54,0,159,51,520,20201,2
"Block Group 2, Census Tract 202.02, Bristol city, Virginia",515200202022,0,33,0,75,0,10,750,51,520,20202,2
"Block Group 3, Census Tract 203, Bristol city, Virginia",515200203003,27,51,63,38,70,0,540,51,520,20300,3
"Block Group 3, Census Tract 204, Bristol city, Virginia",515200204003,0,55,84,146,19,36,1382,51,520,20400,3
"Block Group 1, Census Tract 9306.01, Buena Vista city, Virginia",515309306011,20,52,17,0,29,0,234,51,530,930601,1
"Block Group 1, Census Tract 9306.02, Buena Vista city, Virginia",515309306021,61,156,194,218,83,0,235,51,530,930602,1
"Block Group 2, Census Tract 2.01, Charlottesville city, Virginia",515400002012,105,27,10,154,86,0,444,51,540,201,2
"Block Group 2, Census Tract 2.02, Charlottesville city, Virginia",515400002022,1343,244,131,12,275,7,369,51,540,202,2
"Block Group 2, Census Tract 3.02, Charlottesville city, Virginia",515400003022,62,36,77,0,262,19,874,51,540,302,2
"Block Group 3, Census Tract 6, Charlottesville city, Virginia",515400006003,98,6,10,0,8,0,27,51,540,600,3
"Block Group 3, Census Tract 7, Charlottesville city, Virginia",515400007003,268,78,0,80,52,0,251,51,540,700,3
"Block Group 2, Census Tract 8, Charlottesville city, Virginia",515400008002,0,13,19,37,0,19,632,51,540,800,2
"Block Group 1, Census Tract 9, Charlottesville city, Virginia",515400009001,4,61,22,12,141,29,1024,51,540,900,1
"Block Group 2, Census Tract 10, Charlottesville city, Virginia",515400010002,35,27,95,6,0,55,757,51,540,1000,2
"Block Group 1, Census Tract 200.02, Chesapeake city, Virginia",515500200021,54,51,36,9,133,58,1132,51,550,20002,1
"Block Group 1, Census Tract 200.03, Chesapeake city, Virginia",515500200031,151,83,147,149,62,0,595,51,550,20003,1
"Block Group 4, Census Tract 200.03, Chesapeake city, Virginia",515500200034,0,0,0,0,210,0,916,51,550,20003,4
"Block Group 2, Census Tract 201, Chesapeake city, Virginia",515500201002,191,113,319,3,19,0,479,51,550,20100,2
"Block Group 1, Census Tract 202, Chesapeake city, Virginia",515500202001,467,97,0,27,326,0,342,51,550,20200,1
"Block Group 3, Census Tract 202, Chesapeake city, Virginia",515500202003,45,16,124,95,217,26,511,51,550,20200,3
"Block Group 2, Census Tract 203, Chesapeake city, Virginia",515500203002,108,230,4,153,5,25,297,51,550,20300,2
"Block Group 3, Census Tract 204, Chesapeake city, Virginia",515500204003,100,34,4,23,41,121,262,51,550,20400,3
"Block Group 2, Census Tract 206, Chesapeake city, Virginia",515500206002,0,0,37,23,0,14,922,51,550,20600,2
"Block Group 1, Census Tract 207, Chesapeake city, Virginia",515500207001,257,148,70,94,336,0,882,51,550,20700,1
"Block Group 3, Census Tract 208.09, Chesapeake city, Virginia",515500208093,51,25,0,0,0,0,732,51,550,20809,3
"Block Group 2, Census Tract 208.11, Chesapeake city, Virginia",515500208112,0,78,11,0,0,0,3013,51,550,20811,2
"Block Group 1, Census Tract 208.13, Chesapeake city, Virginia",515500208131,0,12,375,36,66,121,870,51,550,20813,1
"Block Group 2, Census Tract 208.14, Chesapeake city, Virginia",515500208142,0,0,24,0,0,39,903,51,550,20814,2
"Block Group 2, Census Tract 209.03, Chesapeake city, Virginia",515500209032,30,64,7,0,12,70,966,51,550,20903,2
"Block Group 1, Census Tract 209.07, Chesapeake city, Virginia",515500209071,58,54,140,0,13,171,1244,51,550,20907,1
"Block Group 1, Census Tract 501, Frederick County, Virginia",510690501001,129,12,58,28,26,0,1414,51,69,50100,1
"Block Group 4, Census Tract 501, Frederick County, Virginia",510690501004,11,20,20,33,127,92,2581,51,69,50100,4
"Block Group 3, Census Tract 502, Frederick County, Virginia",510690502003,51,14,38,15,6,10,1389,51,69,50200,3
"Block Group 3, Census Tract 503, Frederick County, Virginia",510690503003,0,60,20,0,0,0,770,51,69,50300,3
"Block Group 2, Census Tract 504.01, Frederick County, Virginia",510690504012,0,50,8,52,239,175,1532,51,69,50401,2
"Block Group 2, Census Tract 504.02, Frederick County, Virginia",510690504022,56,27,6,166,0,0,358,51,69,50402,2
"Block Group 3, Census Tract 505, Frederick County, Virginia",510690505003,0,0,63,54,0,0,785,51,69,50500,3
"Block Group 1, Census Tract 506, Frederick County, Virginia",510690506001,10,58,12,35,9,0,1502,51,69,50600,1
"Block Group 1, Census Tract 507, Frederick County, Virginia",510690507001,101,168,70,21,144,13,1438,51,69,50700,1
"Block Group 2, Census Tract 508.01, Frederick County, Virginia",510690508012,88,72,21,0,21,44,1401,51,69,50801,2
"Block Group 1, Census Tract 510.02, Frederick County, Virginia",510690510021,0,0,0,0,152,205,983,51,69,51002,1
"Block Group 4, Census Tract 510.02, Frederick County, Virginia",510690510024,0,17,19,0,123,0,663,51,69,51002,4
"Block Group 3, Census Tract 511.02, Frederick County, Virginia",510690511023,70,0,0,11,18,0,922,51,69,51102,3
"Block Group 2, Census Tract 511.03, Frederick County, Virginia",510690511032,27,26,0,178,136,0,1313,51,69,51103,2
"Block Group 1, Census Tract 9301, Giles County, Virginia",510719301001,64,52,27,40,94,28,761,51,71,930100,1
"Block Group 2, Census Tract 9302, Giles County, Virginia",510719302002,75,117,55,10,157,64,739,51,71,930200,2
"Block Group 2, Census Tract 9303, Giles County, Virginia",510719303002,0,13,27,201,0,70,918,51,71,930300,2
"Block Group 4, Census Tract 9303, Giles County, Virginia",510719303004,54,40,13,201,21,65,813,51,71,930300,4
"Block Group 1, Census Tract 9304, Giles County, Virginia",510719304001,0,76,0,95,14,45,1139,51,71,930400,1
"Block Group 4, Census Tract 9304, Giles County, Virginia",510719304004,23,18,28,7,48,14,739,51,71,930400,4
"Block Group 1, Census Tract 1001.02, Gloucester County, Virginia",510731001021,8,93,0,62,1,94,2461,51,73,100102,1
"Block Group 2, Census Tract 1002.01, Gloucester County, Virginia",510731002012,279,9,0,0,275,442,1445,51,73,100201,2
"Block Group 2, Census Tract 1002.02, Gloucester County, Virginia",510731002022,92,58,19,95,129,243,1586,51,73,100202,2
"Block Group 3, Census Tract 1002.03, Gloucester County, Virginia",510731002033,53,30,0,69,62,0,537,51,73,100203,3
"Block Group 2, Census Tract 1003.01, Gloucester County, Virginia",510731003012,294,0,99,39,0,477,947,51,73,100301,2
"Block Group 1, Census Tract 4003, Goochland County, Virginia",510754003001,4,4,0,0,4,4,61,51,75,400300,1
"Block Group 3, Census Tract 4004, Goochland County, Virginia",510754004003,45,0,20,13,0,0,840,51,75,400400,3
"Block Group 2, Census Tract 4005, Goochland County, Virginia",510754005002,10,41,76,65,7,0,1621,51,75,400500,2
"Block Group 2, Census Tract 601.01, Grayson County, Virginia",510770601012,47,42,123,88,99,0,381,51,77,60101,2
"Block Group 2, Census Tract 601.02, Grayson County, Virginia",510770601022,9,95,39,47,49,0,473,51,77,60102,2
"Block Group 1, Census Tract 602.01, Grayson County, Virginia",510770602011,49,41,41,146,37,103,462,51,77,60201,1
"Block Group 1, Census Tract 602.02, Grayson County, Virginia",510770602021,27,106,25,105,150,47,656,51,77,60202,1
"Block Group 3, Census Tract 602.02, Grayson County, Virginia",510770602023,8,72,0,0,72,16,429,51,77,60202,3
